,Unnamed: 0,Dis_Actual,Dis_Forcst,difference
44550,44550,377.0,270.0,107.0
44556,44556,247.0,163.0,84.0
44558,44558,120.0,60.0,60.0
44570,44570,182.0,84.5,97.5
44571,44571,72.0,0.0,72.0
44581,44581,112.0,0.0,112.0
44595,44595,120.0,60.0,60.0
44598,44598,381.0,270.0,111.0
44604,44604,100.0,163.0,-63.0
44613,44613,182.0,71.6017,110.3983
44637,44637,94.0,0.0,94.0
44639,44639,0.0,163.0,-163.0
44644,44644,55.0,0.0,55.0
44647,44647,182.0,37.18,144.82
44651,44651,399.0,270.0,129.0
44661,44661,138.0,66.0,72.0
44671,44671,90.0,0.0,90.0
44682,44682,450.0,270.0,180.0
44701,44701,113.0,0.0,113.0
44705,44705,97.0,60.0,37.0
44722,44722,475.0,270.0,205.0
44723,44723,138.0,66.0,72.0
44729,44729,494.0,270.0,224.0
44734,44734,64.0,60.0,4.0
44747,44747,500.0,270.0,230.0
44752,44752,114.0,0.0,114.0
44759,44759,111.0,66.0,45.0
44761,44761,88.0,0.0,88.0
44772,44772,502.0,270.0,232.0
44773,44773,112.0,66.0,46.0
44790,44790,64.0,60.0,4.0
44801,44801,503.0,270.0,233.0
44805,44805,462.0,270.0,192.0
44811,44811,81.0,0.0,81.0
44815,44815,113.0,66.0,47.0
44842,44842,89.0,0.0,89.0
44858,44858,502.0,270.0,232.0
44862,44862,112.0,58.3091,53.6909
44865,44865,442.0,270.0,172.0
44874,44874,74.0,0.0,74.0
44875,44875,112.0,56.0,56.0
44879,44879,442.0,258.309,183.69100000000003
44881,44881,502.0,270.0,232.0
44914,44914,112.0,56.0,56.0
44922,44922,84.0,0.0,84.0
44925,44925,502.0,270.0,232.0
44934,44934,437.0,251.309,185.69100000000003
44954,44954,393.0,263.309,129.69100000000003
44964,44964,95.0,30.667,64.333
44974,44974,111.0,56.0,55.0
44994,44994,111.0,66.0,45.0
45008,45008,449.0,270.0,179.0
45025,45025,94.0,90.976,3.024000000000001
45027,45027,110.0,66.0,44.0
45029,45029,467.0,270.0,197.0
45038,45038,171.0,0.0,171.0
45061,45061,183.0,6.5,176.5
45065,45065,108.0,105.32,2.680000000000007
45099,45099,76.0,6.1039,69.8961
45101,45101,90.0,79.237,10.763000000000003
45118,45118,183.0,40.81999999999999,142.18
45132,45132,161.0,150.0,11.0
45148,45148,97.0,6.1039,90.8961
45151,45151,66.0,82.258,-16.257999999999996
45152,45152,183.0,62.1198,120.8802
45164,45164,178.0,74.8814,103.1186
45178,45178,57.0,83.497,-26.497
45182,45182,112.0,66.0,46.0
45188,45188,315.0,163.0,152.0
45197,45197,76.0,103.55,-27.55
45200,45200,315.0,163.0,152.0
45201,45201,488.0,270.0,218.0
45205,45205,105.0,0.0,105.0
45207,45207,166.0,74.8814,91.1186
45235,45235,168.0,84.5,83.5
45240,45240,112.0,66.0,46.0
45243,45243,105.0,0.0,105.0
45251,45251,106.0,115.83,-9.829999999999998
45255,45255,314.0,163.0,151.0
45273,45273,137.0,66.0,71.0
45274,45274,180.0,84.5,95.5
45279,45279,315.0,163.0,152.0
45281,45281,155.0,34.48,120.52
45295,45295,80.0,115.83,-35.83
45307,45307,180.0,84.5,95.5
45320,45320,314.0,163.0,151.0
45321,45321,96.0,115.83,-19.83
45331,45331,154.0,38.143,115.857
45341,45341,180.0,84.5,95.5
45345,45345,154.0,38.143,115.857
45350,45350,80.0,115.83,-35.83
45354,45354,315.0,163.0,152.0
45365,45365,100.0,0.0,100.0
45389,45389,180.0,84.5,95.5
45390,45390,315.0,163.0,152.0
45395,45395,100.0,0.0,100.0
45401,45401,83.0,115.83,-32.83
45404,45404,155.0,38.143,116.857
45409,45409,315.0,163.0,152.0
45416,45416,181.0,84.5,96.5
45425,45425,155.0,47.49,107.51
45426,45426,120.0,0.0,120.0
45427,45427,76.0,0.0,76.0
45448,45448,314.0,163.0,151.0
45453,45453,121.0,0.0,121.0
45454,45454,156.0,47.49,108.51
45471,45471,181.0,84.5,96.5
45472,45472,120.0,0.0,120.0
45480,45480,315.0,163.0,152.0
45486,45486,91.0,0.0,91.0
45488,45488,200.0,43.394,156.606
45493,45493,156.0,47.49,108.51
45511,45511,179.0,84.5,94.5
45518,45518,182.0,84.5,97.5
45520,45520,314.0,163.0,151.0
45523,45523,100.0,0.0,100.0
45527,45527,120.0,60.0,60.0
45537,45537,220.0,43.394,176.606
45550,45550,156.0,47.49,108.51
45559,45559,155.0,47.49,107.51
45562,45562,314.0,163.0,151.0
45568,45568,220.0,43.394,176.606
45576,45576,120.0,60.0,60.0
45582,45582,78.0,0.0,78.0
45599,45599,120.0,60.0,60.0
45604,45604,159.0,43.394,115.606
45609,45609,180.0,84.5,95.5
45612,45612,73.0,0.0,73.0
45623,45623,314.0,163.0,151.0
45624,45624,180.0,84.5,95.5
45640,45640,160.0,43.394,116.606
45644,45644,79.0,0.0,79.0
45658,45658,314.0,163.0,151.0
45665,45665,314.0,163.0,151.0
45667,45667,507.0,270.0,237.0
45680,45680,177.0,84.5,92.5
45687,45687,159.0,0.0,159.0
45706,45706,314.0,163.0,151.0
45710,45710,178.0,84.5,93.5
45715,45715,70.0,0.0,70.0
45716,45716,234.0,0.0,234.0
45717,45717,131.0,53.577,77.423
45721,45721,505.0,270.0,235.0
45722,45722,82.0,0.0,82.0
45732,45732,240.0,0.0,240.0
45735,45735,103.0,0.0,103.0
45738,45738,112.0,66.0,46.0
45746,45746,178.0,84.5,93.5
45749,45749,155.0,53.577,101.423
45765,45765,314.0,163.0,151.0
45771,45771,101.0,0.0,101.0
45787,45787,290.0,0.0,290.0
45788,45788,178.0,84.5,93.5
45792,45792,315.0,163.0,152.0
45794,45794,155.0,53.577,101.423
45803,45803,509.0,270.0,239.0
45806,45806,112.0,66.0,46.0
45817,45817,300.0,43.394,256.606
45819,45819,154.0,53.577,100.423
45822,45822,179.0,84.5,94.5
45823,45823,85.0,0.0,85.0
45825,45825,314.0,163.0,151.0
45845,45845,300.0,43.394,256.606
45849,45849,315.0,163.0,152.0
45856,45856,171.0,84.5,86.5
45869,45869,112.0,66.0,46.0
45875,45875,154.0,53.577,100.423
45878,45878,316.0,163.0,153.0
45886,45886,300.0,43.394,256.606
45898,45898,154.0,53.577,100.423
45906,45906,110.0,66.0,44.0
45908,45908,166.0,84.5,81.5
45916,45916,316.0,163.0,153.0
45917,45917,180.0,84.5,95.5
45929,45929,300.0,0.0,300.0
45931,45931,154.0,53.577,100.423
45937,45937,112.0,66.0,46.0
45954,45954,315.0,163.0,152.0
45959,45959,154.0,53.577,100.423
45966,45966,112.0,66.0,46.0
45977,45977,180.0,84.5,95.5
45981,45981,421.0,270.0,151.0
45983,45983,301.0,0.0,301.0
45986,45986,154.0,41.936,112.064
45992,45992,316.0,163.0,153.0
45996,45996,395.0,270.0,125.0
45999,45999,129.0,66.0,63.0
46006,46006,180.0,84.5,95.5
46012,46012,260.0,0.0,260.0
46024,46024,280.0,98.094,181.906
46041,46041,317.0,163.0,154.0
46042,46042,154.0,41.936,112.064
46046,46046,80.0,128.09,-48.09
46054,46054,140.0,0.0,140.0
46056,46056,318.0,163.0,155.0
46072,46072,140.0,0.0,140.0
46081,46081,300.0,150.0,150.0
46087,46087,53.0,145.68,-92.68
46096,46096,84.0,114.65,-30.65000000000001
46097,46097,283.0,163.0,120.0
46098,46098,239.0,150.0,89.0
46113,46113,140.0,0.0,140.0
46150,46150,193.0,163.0,30.0
46153,46153,102.0,10.231,91.769
46161,46161,80.0,73.416,6.584000000000003
46162,46162,240.0,150.0,90.0
46164,46164,102.0,10.231,91.769
46169,46169,79.0,163.0,-84.0
46193,46193,239.0,125.33,113.67
46200,46200,88.0,84.5,3.5
46203,46203,180.0,125.33,54.67
46207,46207,0.0,163.0,-163.0
46230,46230,179.0,59.806,119.194
46244,46244,88.0,84.5,3.5
46252,46252,40.0,125.33,-85.33
46257,46257,152.0,19.92,132.07999999999998
46260,46260,122.0,60.0,62.0
46266,46266,0.0,163.0,-163.0
46268,46268,176.0,59.806,116.194
46270,46270,136.0,66.0,70.0
46275,46275,0.0,163.0,-163.0
46278,46278,111.0,66.0,45.0
46281,46281,177.0,6.1039,170.8961
46289,46289,88.0,84.5,3.5
46302,46302,55.0,60.0,-5.0
46319,46319,73.0,44.628,28.372
46324,46324,110.0,66.0,44.0
46332,46332,116.0,78.479,37.521
46337,46337,88.0,84.5,3.5
46357,46357,76.0,84.0497,-8.049700000000001
46374,46374,118.0,16.956,101.044
46396,46396,49.0,0.0,49.0
46399,46399,56.0,0.0,56.0
